tconst;averageRating;numVotes;Title;startYear;runtimeMinutes;genres;director
tt2123129;7.4;6025;3;2012;145;Drama,Mystery,Romance;Aishwarya Dhanush
tt4126312;7.2;1953;3 1/2 Minutes, 10 Bullets;2015;98;Crime,Documentary;Marc Silver
tt0248661;5.8;1367;3 A.M.;2001;92;Crime,Mystery,Romance;Lee Davis
tt0017463;7.5;1442;3 Bad Men;1926;92;Drama,Romance,Western;John Ford
tt0324952;4.3;1193;3 Blind Mice;2003;93;Crime,Thriller;Mathias Ledoux
tt6463494;6.8;1504;3 Days in Quiberon;2018;115;Drama;Emily Atef
tt2172934;6.2;96277;3 Days to Kill;2014;117;Action,Comedy,Drama;McG
tt0338490;7.8;2563;3 Deewarein;2003;115;Crime,Drama;Nagesh Kukunoor
tt0324242;6.1;3828;3 Extremes II;2002;140;Horror,Mystery;
tt8269552;7;4515;3 Faces;2018;100;Drama;Jafar Panahi
tt8134742;5.4;16965;3 from Hell;2019;115;Action,Horror;Rob Zombie
tt4158624;6;6855;3 Generations;2015;92;Drama;Gaby Dellal
tt0040064;7;10139;3 Godfathers;1948;106;Drama,Western;John Ford
tt2822742;5.9;2585;3 Hearts;2014;108;Drama,Romance;Benoît Jacquot
tt1187043;8.4;418185;3 Idiots;2009;170;Comedy,Drama;Rajkumar Hirani
tt3685624;4.3;1122;3 Idiots;2017;106;Comedy;Carlos Bolado
tt0395424;6.3;1381;3 Needles;2005;127;Drama;Thom Fitzgerald
tt2123884;4.6;1539;3 Nights in the Desert;2014;90;Drama;Gabriel Cowan
tt0103596;5.3;22722;3 Ninjas;1992;84;Action,Comedy,Family;Jon Turteltaub
tt0109015;4.5;9680;3 Ninjas Kick Back;1994;93;Action,Comedy,Family;Charles T. Kanganis
tt0118539;2.9;12213;3 Ninjas: High Noon at Mega Mountain;1998;93;Action,Adventure,Comedy;Sean McNamara
tt0112255;4.3;6156;3 Ninjas: Knuckle Up;1995;85;Action,Comedy,Family;Shin Sang-ok
tt0199290;4.7;3620;3 Strikes;2000;82;Comedy;DJ Pooh
tt5222578;5.5;1542;3 Things;2017;89;Drama,Thriller;Jens Dahl
tt3598648;5.4;1831;3 Türken & ein Baby;2015;95;Comedy;Sinan Akkus
tt0075612;7.7;16765;3 Women;1977;124;Drama,Mystery,Thriller;Robert Altman
tt1772271;5.9;5142;3, 2, 1... Frankie Go Boom;2012;89;Comedy;Jordan Roberts
tt0050086;7.6;21092;3:10 to Yuma;1957;92;Drama,Thriller,Western;Delmer Daves
tt0381849;7.7;324632;3:10 to Yuma;2007;122;Action,Crime,Drama;James Mangold
tt1484521;4;1036;30 Beats;2012;88;Comedy,Romance;Alexis Lloyd
tt0389722;6.6;184583;30 Days of Night;2007;113;Action,Adventure,Horror;David Slade
tt11206302;5.4;1582;30 jours max;2020;87;Action,Comedy,Crime;Tarek Boudali
tt7316576;4.2;1763;30 Miles from Nowhere;2018;84;Comedy,Horror,Thriller;Caitlin Koller
tt1622547;6.1;105226;30 Minutes or Less;2011;83;Action,Comedy,Crime;Ruben Fleischer
tt2417650;2.5;3904;30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo;2013;80;Comedy,Horror;Craig Moss
tt11739498;5.9;2759;30 Rojullo Preminchadam Ela?;2021;143;Fantasy,Romance;Munna
tt5680626;7;2195;30 Years Ago;2016;145;Drama,Thriller;Amr Arafa
tt12865416;8.5;2689;30 Years and 15 Minutes;2020;95;Animation,Documentary;Stefan Mandachi
tt0112258;4.1;1003;30:e november;1995;116;Drama;Daniel Fridell
tt0416449;7.6;846040;300;2006;117;Action,Drama;Zack Snyder
tt0096740;7.1;1069;300 Miles to Heaven;1989;105;Biography,Drama;Maciej Dejczer
tt1253863;6.2;310547;300: Rise of an Empire;2014;102;Action,Drama,War;Noam Murro
tt0233142;5.9;48052;3000 Miles to Graceland;2001;125;Action,Comedy,Crime;Demian Lichtenstein
tt0112257;6.4;1148;301, 302;1995;100;Horror,Mystery,Thriller;Cheol-su Park
tt9465600;4.5;5793;3022;2019;91;Sci-Fi;John Suits
tt5451118;7.5;8564;303;2018;145;Comedy,Drama,Romance;Hans Weingartner
tt1667355;6.5;15648;3096 Tage;2013;111;Biography,Crime,Drama;Sherry Hormann
tt3835080;5.1;22207;31;2016;102;Horror,Thriller;Rob Zombie
tt13380288;5.3;1904;32 Weeks;2020;82;Drama;Brian Cavallaro
tt13423846;1;9809;321 Action;2020;100;Drama;Shady Al Ramly
tt1704161;6.1;1130;33 Postcards;2010;97;Crime,Drama,Music;Pauline Chan
tt1263736;6.2;1025;33 Scenes from Life;2008;100;Drama;Malgorzata Szumowska
tt1652287;5.5;1736;35 and Ticking;2011;104;Comedy,Romance;Russ Parr
tt1100048;7.1;5122;35 Shots of Rum;2008;100;Drama;Claire Denis
tt0094596;6;1347;36 fillette;1988;88;Drama,Romance;Catherine Breillat
tt0057809;7.3;4525;36 Hours;1964;115;Thriller,War;George Seaton
tt7512492;3.9;2908;36 Husbands;2019;83;Comedy;Michael Glover
tt0477252;5.7;5098;36 China Town;2006;140;Comedy,Mystery,Thriller;
tt1680045;6.1;17294;360;2011;110;Crime,Drama,Mystery;Fernando Meirelles
tt10886166;3.3;95196;365 Days;2020;114;Drama,Romance;
tt2094748;5.6;1125;365 Days of Happiness;2011;130;Comedy,Romance;Said El Marouk
tt12996154;2.6;22834;365 Days: This Day;2022;111;Drama,Romance;
tt0390808;7.1;17931;36th Precinct;2004;111;Action,Crime,Drama;Olivier Marchal
tt6156138;7.4;3020;37 Seconds;2019;115;Drama;Hikari
tt1767272;4.9;2172;388 Arletta Avenue;2011;87;Horror,Thriller;Randall Cole
tt1365048;4.2;2877;3-D Sex and Zen: Extreme Ecstasy;2011;129;Comedy,Drama;Christopher Sun
tt17514144;8.5;1220;3E;2022;110;Crime,Drama,Thriller;Vishwanath Batchu
tt2404519;3.6;1222;3G: A Killer Connection;2013;125;Horror,Mystery,Sci-Fi;
tt0423866;7.9;57116;3-Iron;2004;88;Crime,Drama,Romance;Kim Ki-duk
tt1188985;5.6;1527;3some;2009;94;Drama,Romance;Salvador García Ruiz
tt0445161;6.5;2225;4;2004;126;Drama,Mystery,Sci-Fi;Ilya Khrzhanovskiy
tt0057071;5.5;3572;4 for Texas;1963;124;Comedy,Western;Robert Aldrich
tt5033342;6.7;1134;4 Kings;2015;98;Drama;Theresa von Eltz
tt0118540;7.8;3485;4 Little Girls;1997;102;Documentary,History;Spike Lee
tt2217895;6.2;3065;4 Minute Mile;2014;96;Drama,Sport;Charles-Olivier Michaud
tt1032846;7.9;62374;4 Months, 3 Weeks and 2 Days;2007;113;Drama;Cristian Mungiu
tt2260850;7.5;4723;4 Moons;2014;110;Drama,Romance;Sergio Tovar Velarde
tt2181855;5.1;1048;4 Roses;2019;100;Crime,Drama;Vasilije Nikitovic
tt22297570;5.3;2818;4 Years;2022;122;Romance;Ranjith Sankar
tt1514041;5.8;10934;4.3.2.1.;2010;117;Crime,Thriller;
tt1707391;4.6;5650;4:44 Last Day on Earth;2011;82;Drama,Fantasy,Sci-Fi;Abel Ferrara
tt1468700;6.5;1902;40;2009;89;Drama;Emre Sahin
tt0243736;5.6;75029;40 Days and 40 Nights;2002;96;Comedy,Romance;Michael Lehmann
tt2439946;2.4;2375;40 Days and Nights;2012;86;Action,Adventure,Sci-Fi;Peter Geiger
tt0060048;5.7;1138;40 Guns to Apache Pass;1967;95;Adventure,Drama,Romance;William Witney
tt0057069;6.3;1060;40 Pounds of Trouble;1962;106;Comedy;Norman Jewison
tt11350284;3.8;3936;400 Bullets;2021;89;Action;Tom Paton
tt3774790;4.4;11090;400 Days;2015;91;Mystery,Sci-Fi,Thriller;Matt Osterman
tt1883121;7.3;3145;404: Error Not Found;2011;121;Drama,Mystery,Thriller;Prawaal Raman
tt2158686;4.1;1009;407 Dark Flight 3D;2012;105;Horror,Thriller;Isara Nadee
tt2319739;6.2;2467;41;2012;80;Drama,Sci-Fi;Glenn Triggs
tt0453562;7.5;100091;42;2013;128;Biography,Drama,Sport;Brian Helgeland
tt13723562;6.5;1378;420 IPC;2021;98;Crime;Manish Gupta
tt0024034;7.3;12705;42nd Street;1933;89;Comedy,Drama,Music;Lloyd Bacon
tt8325442;6.7;3257;438 Days;2019;124;Drama,Thriller;Jesper Ganslandt
tt0914837;5.8;7033;44 Inch Chest;2009;95;Crime,Drama;Malcolm Venville
tt3544082;7.1;34281;45 Years;2015;95;Drama,Romance;Andrew Haigh
tt2932536;5.6;59450;47 Meters Down;2017;89;Horror,Mystery,Thriller;Johannes Roberts
tt7329656;5;29798;47 Meters Down: Uncaged;2019;90;Adventure,Drama,Horror;Johannes Roberts
tt1335975;6.2;167587;47 Ronin;2013;128;Action,Drama,Fantasy;Carl Rinsch
tt0083511;6.9;82675;48 Hrs.;1982;96;Action,Comedy,Crime;Walter Hill
tt2186669;3.9;1809;48 Sa'aa Fi Israel;1998;\N;Drama,Thriller;Nader Galal
tt0033627;7.3;7306;49th Parallel;1941;123;Drama,Thriller,War;Michael Powell
tt0052530;5.8;2072;4D Man;1959;85;Action,Horror,Romance;Irvin S. Yeaworth Jr.
tt4510398;4.1;2317;4Got10;2015;84;Action,Crime,Thriller;Timothy Woodward Jr.
tt8242160;5.9;3504;4L;2019;105;Comedy,Drama;Gerardo Olivares
tt6809030;4.9;2330;4N1K;2017;98;Comedy;Deniz Coskun
tt3978720;6.7;10689;4th Man Out;2015;86;Comedy,Drama;Andrew Nackman
tt8561690;5.7;2262;4x4;2019;90;Crime,Thriller;Mariano Cohn
tt0048077;5.8;1946;5 Against the House;1955;84;Crime,Drama,Film-Noir;Phil Karlson
tt2125423;7.9;6178;5 Broken Cameras;2011;94;Documentary,War;
tt0062626;6.4;4127;5 Card Stud;1968;103;Drama,Mystery,Romance;Henry Hathaway
tt0983213;7.5;61691;5 Centimeters per Second;2007;63;Animation,Drama,Family;Makoto Shinkai
tt2713324;7.2;2314;5 cm;2012;125;Adventure,Drama,Romance;Rizal Mantovani
tt1486193;5.6;14189;5 Days of War;2011;113;Action,Drama,War;Renny Harlin
tt0044314;7.6;5316;5 Fingers;1952;108;Crime,Drama,Music;Joseph L. Mankiewicz
tt2933544;6.2;11004;5 Flights Up;2014;88;Comedy,Drama;Richard Loncraine
tt6217564;5;4506;5 in the Afternoon;2017;90;Comedy,Drama;Mehran Modiri
tt8351646;5.9;1427;5 Is the Perfect Number;2019;100;Crime,Drama,Thriller;Igor Tuveri
tt0050087;6.3;1120;5 Steps to Danger;1956;81;Crime,Drama,Film-Noir;Henry S. Kesler
tt3005920;6.9;1206;5 Sundarikal;2013;140;Drama,Romance;
tt2486678;7.1;21005;5 to 7;2014;95;Comedy,Drama,Romance;Victor Levin
tt0343660;6.8;371403;50 First Dates;2004;99;Comedy,Drama,Romance;Peter Segal
tt5689610;3.8;1309;50 Kilos of Sour Cherries;2016;97;Comedy,Romance;
tt1777595;6.3;2181;50 to 1;2014;110;Drama;Jim Wilson
tt0368555;5.7;1058;50 Ways to Leave Your Lover;2004;95;Comedy,Romance;Jordan Hawley
tt1306980;7.6;338677;50/50;2011;100;Comedy,Drama,Romance;Jonathan Levine
tt1022603;7.7;540136;500 Days of Summer;2009;95;Comedy,Drama,Romance;Marc Webb
tt2518848;2.3;2291;500 MPH Storm;2013;86;Action,Adventure,Drama;Daniel Lusko
tt1629439;3.5;3275;51;2011;90;Horror,Sci-Fi,Thriller;Jason Connery
tt1331291;6.6;3549;5150 Elm's Way;2009;110;Drama,Horror,Thriller;Éric Tessier
tt0090567;6.4;6666;52 Pick-Up;1986;110;Crime,Drama,Thriller;John Frankenheimer
tt3100636;6.4;1519;52 Tuesdays;2013;114;Drama;Sophie Hyde
tt0326716;6.5;1262;5-25-77;2008;132;Comedy,Drama;Patrick Read Johnson
tt0120577;5.9;34111;54;1998;93;Drama,Music;Mark Christopher
tt0056800;6.7;7103;55 Days at Peking;1963;154;Action,Adventure,Drama;
tt4459156;6.9;3445;55 Steps;2017;115;Biography,Drama;Bille August
tt2147134;7.9;2411;56 Up;2012;144;Documentary;
tt1720035;6;1275;59 Seconds;2016;95;Action,Drama,Thriller;Benedict Dorsey
tt11529348;1.9;3199;5Gang;2019;100;Action,Comedy;Matei Dima
tt0494199;4.4;3624;5ive Girls;2006;95;Horror,Thriller;Warren P. Sonoda
tt8241876;4.7;5247;5th Borough;2020;95;Crime;Steve Stanulis
tt3165632;3.3;1846;5th Passenger;2017;89;Sci-Fi,Thriller;Scotty Baker
tt6142496;5.9;4406;6 Balloons;2018;74;Drama;Marja-Lewis Ryan
tt5503688;5.7;8168;6 Below: Miracle on the Mountain;2017;98;Biography,Drama,Sport;Scott Waugh
tt1975249;6;15510;6 Bullets;2012;115;Action,Crime,Drama;Ernie Barbarash
tt4703048;6.2;23789;6 Days;2017;94;Action,Drama,History;Toa Fraser
tt1179069;6;35716;6 Souls;2010;112;Horror,Thriller;
tt8106534;6.1;189975;6 Underground;2019;128;Action,Thriller;Michael Bay
tt3799372;5.6;13024;6 Years;2015;79;Drama,Romance;Hannah Fidell
tt5289520;7.4;1462;6.9 on the Richter Scale;2016;117;Comedy;Nae Caranfil
tt21800888;6.9;1330;VI.45;2022;113;Comedy;Gyu-tae Park
tt3685622;5.5;2437;600 Miles;2015;85;Drama,Thriller;Gabriel Ripstein
tt5229228;7.4;15074;61 Days;2016;115;Comedy,Drama;Yüksel Aksu
tt0057811;6.4;4430;633 Squadron;1964;102;Drama,History,War;Walter Grauman
tt12261776;5.4;69950;65;2023;93;Action,Adventure,Drama;
tt1788979;5.5;34901;67th Street, New York, NY;2011;105;Crime,Thriller;Enzo Zelocchi
tt5189894;6;6333;68 Kill;2017;93;Comedy,Crime,Thriller;Trent Haaga
tt0235154;7.2;2336;6ixtynin9;1999;118;Comedy,Crime,Thriller;Pen-Ek Ratanaruang
tt1988781;3.1;4115;7 Below;2012;92;Horror;Kevin Carraway
tt2333598;7.1;6004;7 Boxes;2012;105;Adventure,Crime,Drama;
tt0445054;6.5;8422;7 Days;2010;105;Crime,Drama,Horror;Daniel Grou
tt14494586;6.5;1233;7 Days;2021;86;Comedy,Drama;Roshan Sethi
tt5466186;5.9;16880;7 Days in Entebbe;2018;107;Action,Drama,History;José Padilha
tt1797348;6;4195;7 Days in Havana;2011;129;Drama;
tt0461642;4.2;3967;7 Dwarves: The Forest Is Not Enough;2006;95;Comedy,Fantasy;Sven Unterwaldt Jr.
tt0057812;7.1;5248;7 Faces of Dr. Lao;1964;100;Fantasy,Mystery,Western;George Pal
tt4915672;4.4;4079;7 Guardians of the Tomb;2018;97;Action,Adventure,Horror;Kimble Rendall
tt10814876;6.2;1315;7 Hours to Win Your Heart;2020;93;Comedy;Giampaolo Morelli
tt1523583;6.3;5757;7 Husbands for Hurmuz;2009;122;Comedy;Ezel Akay
tt0091925;5.9;1394;7 chili in 7 giorni;1986;105;Comedy;Luca Verdone
tt3488184;5.6;1601;7 Chinese Brothers;2015;76;Comedy;Bob Byington
tt1629376;6.3;6331;7 Khoon Maaf;2011;137;Comedy,Drama,Mystery;Vishal Bhardwaj
tt0049743;7.4;5797;7 Men from Now;1956;78;Drama,Western;Budd Boetticher
tt2828954;5;2569;7 Minutes;2014;92;Crime,Drama,Thriller;Jay Martin
tt2072029;4;1180;7 Nights of Darkness;2011;90;Horror;Allen Kellogg
tt3087700;5.6;1406;7 Pecados Rurais;2013;97;Comedy;Nicolau Breyner
tt14168118;7.1;8728;7 Prisoners;2021;93;Crime,Drama;Alexandre Moratto
tt7343732;6.4;1551;7 uczuc;2018;118;Comedy,Drama;Marek Koterski
tt0461894;6.2;2290;7 Virgins;2005;86;Crime,Drama;Alberto Rodríguez
tt0060050;6.7;2589;7 Women;1965;87;Drama;John Ford
tt15206378;5.4;5400;7 Women and a Murder;2021;82;Comedy,Crime,Mystery;Alessandro Genovesi
tt5517438;6.7;5275;7 Years;2016;77;Drama;Roger Gual
tt0439418;7.9;2834;7/G Rainbow Colony;2004;186;Drama,Romance;K. Selvaraghavan
tt26258634;8.3;5899;0.799305556;2023;142;Action,Sci-Fi,Thriller;Chaitu Madala
tt7972178;5.9;1206;70 Big Ones;2018;100;Thriller;Koldo Serra
tt2614684;7.2;58882;'71;2014;99;Action,Crime,Drama;Yann Demange
tt0109020;7.2;8432;71 Fragments of a Chronology of Chance;1994;100;Drama;Michael Haneke
tt1587729;7.3;5727;71: Into the Fire;2010;120;Action,Drama,War;John H. Lee
tt0784962;4.2;1136;7-10 Split;2007;94;Comedy,Sport;Tommy Reid
tt0042176;6.8;1928;711 Ocean Drive;1950;102;Action,Crime,Drama;Joseph M. Newman
tt1401672;6.8;1069;72 days;2010;93;Comedy,Drama;Danilo Serbedzija
tt13491678;7.3;15860;72 Hoorain;2019;80;Crime,Drama,Thriller;Sanjay Puran Singh Chauhan
tt0401089;6.5;1725;72 Meters;2004;115;Action,Drama,Thriller;Vladimir Khotinenko
tt6436726;6.3;31149;7500;2019;93;Action,Drama,Thriller;Patrick Vollrath
tt12801326;7.1;1362;76 Days;2020;93;Documentary,Drama;
tt7466810;8.8;36661;777 Charlie;2022;164;Adventure,Comedy,Drama;Kiranraj K
tt4372240;7.3;3797;78/52: Hitchcock's Shower Scene;2017;91;Documentary;Alexandre O. Philippe
tt1725795;6.5;12970;7aum Arivu;2011;168;Action,Sci-Fi,Thriller;A.R. Murugadoss
tt1477185;3.6;1121;7E;2013;80;Drama,Thriller;Teddy Schenck
tt0049745;5.8;1317;7th Cavalry;1956;75;Western;Joseph H. Lewis
tt3661988;6.9;3182;7th Day;2014;134;Mystery,Thriller;Syamdhar
tt0018379;7.6;3962;7th Heaven;1927;110;Drama,Romance;Frank Borzage
tt0154443;5.6;4121;8 ? Women;1999;118;Comedy,Drama;Peter Greenaway
tt2258239;6.1;1228;8 First Dates;2012;87;Comedy;
tt0118541;5.4;10890;8 Heads in a Duffel Bag;1997;95;Adventure,Comedy,Crime;Tom Schulman
tt0298203;7.2;308848;8 Mile;2002;110;Drama,Music;Curtis Hanson
tt0090568;5.7;5702;8 Million Ways to Die;1986;115;Action,Crime,Drama;Hal Ashby
tt4158834;6.4;1960;8 Saniye;2015;120;Biography,Drama,Fantasy;Ömer Faruk Sorak
tt0109021;6.6;5572;8 Seconds;1994;105;Biography,Drama,Sport;John G. Avildsen
tt6747242;7.5;2143;8 Thottakkal;2017;145;Action,Crime,Thriller;Sri Ganesh
tt0283832;7;33684;8 Women;2002;111;Comedy,Crime,Musical;François Ozon
tt1105709;5.4;5908;8 x 10 Tasveer;2009;122;Action,Crime,Drama;Nagesh Kukunoor
tt1484522;7.1;1264;8: The Mormon Proposition;2010;80;Documentary;
tt18079362;5.9;9563;80 for Brady;2023;98;Biography,Comedy,Drama;Kyle Marvin
tt1119178;4.2;1105;80 Minutes;2008;92;Action,Crime,Thriller;Thomas Jahn
tt0056801;8;122578;8?;1963;138;Drama;Federico Fellini
tt7518786;7.5;39697;'83;2021;162;Biography,Drama,History;Kabir Khan
tt0090570;7.4;10790;84 Charing Cross Road;1987;100;Biography,Drama,Romance;David Hugh Jones
tt0096744;6.8;1899;84C MoPic;1989;95;Drama,War;Patrick Sheane Duncan
tt3465074;4.9;3552;88;2015;88;Action,Thriller;April Mullen
tt0411061;5.9;77652;88 Minutes;2007;108;Crime,Drama,Mystery;Jon Avnet
tt2378177;6.3;1966;8-Ball;2013;107;Crime,Drama;Aku Louhimies
tt11540284;6.7;19565;8-Bit Christmas;2021;97;Comedy,Family;Michael Dowse
tt0134273;6.6;139118;8MM;1999;123;Crime,Drama,Mystery;Joel Schumacher
tt0342012;7.6;1838;9;2002;91;Crime,Drama,Mystery;Ümit Ünal
tt0472033;7;144543;9;2009;79;Action,Adventure,Animation;Shane Acker
tt8180482;6.8;2323;9;2019;149;Fantasy,Horror,Sci-Fi;Jenuse Mohamed
tt13680520;4.1;2285;9 Bullets;2022;97;Action,Crime,Thriller;Gigi Gaston
tt0336910;6.2;1526;9 Dead Gay Guys;2002;83;Comedy,Crime;Lab Ky Mo
tt0812352;5.3;3870;9 Miles Down;2009;86;Horror,Mystery,Sci-Fi;Anthony Waller
tt0411705;4.7;23495;9 Songs;2004;71;Drama,Music,Romance;Michael Winterbottom
tt0370244;7.2;1867;9 Souls;2003;120;Adventure,Comedy,Crime;Toshiaki Toyoda
tt0080319;6.9;37529;9 to 5;1980;109;Comedy;Colin Higgins
tt1278293;6.3;2191;9 to 5: Days in Porn;2008;113;Documentary;Jens Hoffmann
tt13275406;6.4;1275;9.75;2020;117;Drama;Uluç Bayraktar
tt4917224;4.4;4393;09.XI;2017;90;Action,Drama;Martin Guigui
tt15010478;7.5;3330;9/11: Inside the President's War Room;2021;90;Documentary,History;Adam Wishart
tt2180277;6.1;1371;90 Minutes;2012;88;Drama;Eva S?rhaug
tt4337690;4.8;4204;90 Minutes in Heaven;2015;121;Drama;Michael Polish
tt0091635;5.9;42851;9? Weeks;1986;117;Drama,Romance;Adrian Lyne
tt5305246;6.1;1673;93 Days;2016;118;Drama;Steve Gukas
tt1824904;4.3;1094;95ers: Echoes;2013;96;Sci-Fi,Thriller;Thomas Gomez Durham
tt7019842;8.5;34127;96;2018;158;Drama,Romance;C. Prem Kumar
tt1641385;5.7;3379;96 Minutes;2011;93;Drama,Thriller;Aimee Lagos
tt4058012;5.4;4797;96 Souls;2016;112;Drama,Mystery,Sci-Fi;Stanley Jacobs
tt0225009;5.5;2127;964 Pinocchio;1991;97;Horror,Sci-Fi;Shozin Fukui
tt16496386;3.5;1226;97 Minutes;2023;93;Thriller;Timo Vuorensola
tt0094597;5.1;5756;976-EVIL;1988;92;Comedy,Horror;Robert Englund
tt0101256;4.3;1815;976-Evil II;1991;93;Horror;Jim Wynorski
tt1370429;7.3;3043;99;2009;135;Comedy,Crime,Drama;
tt0875113;7.2;20439;99 francs;2007;100;Comedy,Drama;Jan Kounen
tt2891174;7.1;36019;99 Homes;2014;112;Crime,Drama;Ramin Bahrani
tt13149356;5.1;1614;99 Moons;2022;110;Drama;Jan Gassmann
tt0045465;7.4;3274;99 River Street;1953;83;Action,Crime,Drama;Phil Karlson
tt7559180;6.5;2335;99 Songs;2019;128;Musical,Romance;Vishwesh Krishnamoorthy
tt0063977;4.7;1543;99 Women;1969;70;Crime,Drama;
tt2853614;6.4;5208;9-Month Stretch;2013;82;Comedy,Crime,Mystery;Albert Dupontel
tt0417397;7.1;21393;9th Company;2005;139;Action,Drama,History;Fedor Bondarchuk
tt12503708;7.1;1787;A (Ad Infinitum);2021;153;Family,Thriller;Ugandhar Muni
tt2150139;4.7;1146;A 2nd Chance;2011;90;Adventure,Drama,Family;Clay Glen
tt5684466;6.8;3499;A Aa;2016;152;Comedy,Drama,Romance;Trivikram Srinivas
tt0429489;6.9;1223;A Ay;1988;100;Drama;Reha Erdem
tt4844150;5.4;4676;A Babysitter's Guide to Monster Hunting;2020;98;Comedy,Family,Fantasy;Rachel Talalay
tt5212918;5.8;1286;A Bad Idea Gone Wrong;2017;85;Comedy;Jason Headley
tt6359956;5.6;55493;A Bad Moms Christmas;2017;104;Comedy;
tt0081678;7.3;1351;A Bad Son;1980;110;Drama;Claude Sautet
tt1509787;6.6;3090;A Bag of Hammers;2011;85;Comedy,Drama;Brian Crano
tt5091612;7.3;6159;A Bag of Marbles;2017;110;Biography,Drama,History;Christian Duguay
tt2064713;7.5;3943;A Band Called Death;2012;96;Biography,Documentary,Music;
tt11400902;4.8;1256;A Banquet;2021;97;Horror;Ruth Paxton
tt0067656;6.5;12038;A Bay of Blood;1971;84;Horror,Mystery,Thriller;Mario Bava
tt3224458;7.2;85725;A Beautiful Day in the Neighborhood;2019;109;Biography,Drama;Marielle Heller
tt15282148;6.4;5965;A Beautiful Life;2023;98;Drama,Music,Romance;Mehdi Avaz
tt1934335;6.6;1049;A Beautiful Life;2011;124;Drama,Romance;Andrew Lau
tt0268978;8.2;962828;A Beautiful Mind;2001;135;Biography,Drama;Ron Howard
tt2800050;7.3;1436;A Beautiful Planet;2016;46;Documentary;Toni Myers
tt1159231;5.3;1577;A Beautiful Wife;2007;96;Comedy;Leonardo Pieraccioni
tt0970946;5.2;1154;A Bee in August;2007;95;Comedy,Drama,Romance;Thodoris Atheridis
tt1516002;6.3;1883;A Beginner's Guide to Endings;2010;93;Comedy,Drama;Jonathan Sobol
tt1554091;7.2;16358;A Better Life;2011;98;Drama,Romance;Chris Weitz
tt2027265;6.6;1780;A Better Life;2011;110;Drama;Cédric Kahn
tt0118705;6.9;1046;A Better Place;1997;87;Drama;Vincent Pereira
tt0092263;7.4;24590;A Better Tomorrow;1986;95;Action,Crime,Drama;John Woo
tt1138442;5.7;1158;A Better Tomorrow;2010;124;Action,Crime,Drama;Hae-sung Song
tt0094357;7.2;10958;A Better Tomorrow II;1987;105;Action,Crime,Drama;John Woo
tt0098691;5.9;3541;A Better Tomorrow III: Love and Death in Saigon;1989;105;Action,Crime,War;Hark Tsui
tt0168504;5.6;1721;A Better Way to Die;2000;101;Action,Comedy,Crime;Scott Wiper
tt0060165;7.3;4538;A Big Hand for the Little Lady;1966;95;Western;Fielder Cook
tt2056771;6.4;31930;A Bigger Splash;2015;125;Drama,Music,Thriller;Luca Guadagnino
tt0022685;6.5;1850;A Bill of Divorcement;1932;70;Drama;George Cukor
tt5069074;7.9;2845;A Billion Lives;2016;95;Documentary;Aaron Biebert
tt0448022;6.6;1375;A Bird of the Air;2011;108;Drama,Romance;Margaret Whitton
tt1582465;6.2;2369;A Birder's Guide to Everything;2013;86;Adventure,Comedy,Drama;Rob Meyer
tt0456912;7.5;41999;A Bittersweet Life;2005;119;Action,Crime,Drama;Jee-woon Kim
tt0085303;5.9;3824;A Blade in the Dark;1983;109;Horror,Mystery,Thriller;Lamberto Bava
tt2418328;4.6;1018;A Blessing in Disguise;2007;91;Comedy;Mohammad Hossein Latifi
tt0059415;7.5;9144;A Blonde in Love;1965;88;Comedy,Drama,Romance;Milos Forman
tt6921496;6.3;1804;A Bluebird in My Heart;2018;85;Drama,Thriller;Jérémie Guez
tt0045566;6.7;1769;A Blueprint for Murder;1953;77;Crime,Drama,Film-Noir;Andrew L. Stone
tt2841572;7.2;1846;A Borrowed Identity;2014;104;Drama;Eran Riklis
tt3296204;5.6;1491;A Boss in the Living Room;2014;90;Comedy;Luca Miniero
tt2082496;7.2;1115;A Bottle in the Gaza Sea;2010;100;Drama;Thierry Binisti
tt0072730;6.4;18648;A Boy and His Dog;1975;91;Comedy,Drama,Sci-Fi;L.Q. Jones
tt10187208;6.7;24702;A Boy Called Christmas;2021;106;Adventure,Drama,Family;Gil Kenan
tt1401621;6.5;1775;A Boy Called Po;2016;95;Drama,Fantasy;John Asher
tt2201211;6.7;1494;A Boy Called Sailboat;2018;92;Comedy,Drama,Family;Cameron Nugent
tt0064107;7.3;5394;A Boy Named Charlie Brown;1969;86;Animation,Comedy,Drama;Bill Melendez
tt1280534;6.7;3668;A Boyfriend for My Wife;2008;100;Comedy,Romance;Juan Taratuto
tt1287875;7.4;2478;A Brand New Life;2009;92;Drama;Ounie Lecomte
